eventid,region,attacktype1,targtype1,natlty1,weaptype1, 
201507270011 ,10,2,4,209,5,
201507270039 ,10,2,3,209,5,
201507270047 ,10,3,20,209,6,
201507280006 ,10,7,14,209,8,
201507280026 ,10,3,3,209,6,
201507280028 ,10,2,4,209,5,
201507280029 ,10,3,19,209,6,
201507280031 ,10,6,3,209,13,
201507290008 ,10,2,3,209,5,
201507290009 ,10,2,4,209,5,
201507290049 ,10,2,4,209,5,
201507290050 ,10,3,3,209,6,
201507290052 ,10,2,3,209,6,
201507290058 ,10,3,4,209,6,
201507300006 ,10,2,4,209,5,
201507300007 ,10,2,3,209,5,
201507300009 ,10,3,19,209,6,
201507300010 ,10,2,14,209,5,
201507300028 ,10,3,19,209,6,
201507310027 ,10,3,3,209,6,
201507310029 ,10,3,19,209,6,
201507310037 ,10,5,19,209,6,
201508010014 ,10,3,4,209,6,
201508010015 ,10,9,3,209,13,
201508010017 ,10,3,14,209,6,
201508020104 ,10,7,14,209,8,
201508030051 ,10,3,21,209,6,
201508030053 ,10,3,4,209,6,
201508030055 ,10,2,3,209,6,
201508030057 ,10,2,4,209,6,
201508030058 ,10,7,14,209,8,
201508030079 ,10,3,3,209,6,
201508030080 ,10,2,1,209,6,
201508030082 ,10,3,4,209,6,
201508040062 ,10,2,4,209,6,
201508040063 ,10,2,4,209,6,
201508040079 ,10,3,4,209,6,
201508040080 ,10,3,4,209,6,
201508040093 ,10,3,4,209,6,
201508060081 ,10,3,20,209,6,
201508060084 ,10,3,14,209,6,
201508060086 ,10,2,14,209,5,
201508070049 ,10,2,18,94,5,
201508070054 ,10,3,3,209,6,
201508070057 ,10,3,3,209,6,
201508070058 ,10,3,3,209,6,
201508080013 ,10,2,14,209,5,
201508080020 ,10,2,3,209,5,
201508080021 ,10,3,4,209,6,
201508090089 ,10,2,4,209,5,
201508090090 ,10,2,4,209,6,
201508100013 ,10,3,3,209,6,
201508100014 ,10,3,4,209,6,
201508100015 ,10,2,3,209,5,
201508100016 ,10,2,4,209,5,
201508100020 ,10,3,4,209,6,
201508100021 ,10,3,19,209,6,
201508110015 ,10,2,4,209,5,
201508110024 ,10,3,2,209,6,
201508110025 ,10,3,3,209,6,
201508110026 ,10,3,14,209,6,
201508110059 ,10,2,14,209,5,
201508120029 ,10,2,4,209,6,
201508120031 ,10,3,3,209,6,
201508120032 ,10,3,4,209,6,
201508120086 ,10,2,4,209,5,
201508120087 ,10,2,3,209,5,
201508120089 ,10,7,1,94,8,
201508120098 ,10,3,4,209,6,
201508120099 ,10,3,20,209,6,
201508120100 ,10,3,20,209,6,
201508120101 ,10,3,20,209,6,
201508130080 ,10,3,4,209,6,
201508130081 ,10,2,4,209,6,
201508130083 ,10,4,4,209,6,
201508130108 ,10,7,1,209,8,
201508140064 ,10,3,4,209,6,
201508140065 ,10,2,3,209,5,
201508140066 ,10,3,20,209,6,
201508140067 ,10,3,4,209,6,
201508140068 ,10,3,3,209,6,
201508140070 ,10,6,4,209,13,
201508140075 ,10,3,3,209,6,
201508140078 ,10,2,3,209,5,
201508150067 ,10,3,4,209,6,
201508150068 ,10,2,3,209,5,
201508150075 ,10,2,3,209,6,
201508150098 ,10,2,4,209,6,
201508150100 ,10,2,3,209,6,
201508150101 ,10,3,14,209,6,
201508160053 ,10,3,4,209,6,
201508160054 ,10,3,4,209,6,
201508160111 ,10,3,20,209,6,
201508170060 ,10,2,19,209,5,
201508170063 ,10,3,20,209,6,
201508170065 ,10,7,14,209,5,
201508170089 ,10,2,17,209,5,
201508190009 ,10,3,4,209,6,
201508190044 ,10,2,3,209,5,
201508200035 ,10,7,1,209,8,
201508200037 ,10,1,10,209,5,
201508200062 ,10,3,20,209,6,
201508210036 ,10,2,4,209,6,
201508210037 ,10,9,4,209,13,
201508210038 ,10,3,4,209,6,
201508210053 ,10,2,3,209,5,
201508220075 ,10,2,3,209,5,
201508220076 ,10,2,3,209,5,
201508220077 ,10,3,3,209,6,
201508220078 ,10,3,3,209,6,
201508220085 ,10,3,3,209,6,
201508230009 ,10,9,3,209,13,
201508230058 ,10,2,21,209,5,
201508240012 ,10,3,4,209,6,
201508240052 ,10,3,21,209,6,
201508250057 ,10,2,3,209,6,
201508250058 ,10,2,4,209,6,
201508260043 ,10,3,3,209,6,
201508260052 ,10,2,3,209,6,
201508260053 ,10,3,3,209,6,
201508260062 ,10,3,20,209,6,
201508270021 ,10,2,4,209,6,
201508270045 ,10,2,14,209,5,
201508270047 ,10,2,4,209,6,
201508270048 ,10,2,4,209,5,
201508270049 ,10,2,21,209,6,
201508270050 ,10,3,3,209,6,
201508270051 ,10,2,3,209,5,
201508280007 ,10,2,3,209,6,
201508280008 ,10,2,3,209,5,
201508280009 ,10,3,3,209,6,
201508290049 ,10,6,14,209,8,
201508290052 ,10,2,4,209,5,
201508300016 ,10,3,4,209,6,
201508300017 ,10,2,3,209,5,
201508300018 ,10,3,3,209,6,
201508300053 ,10,2,3,209,6,
201508310034 ,10,3,3,209,6,
201508310047 ,10,1,14,209,5,
201509010017 ,10,6,4,209,5,
201509010035 ,10,2,4,209,5,
201509010040 ,10,2,3,209,5,
201509020042 ,10,2,3,209,6,
201509020043 ,10,3,3,209,6,
201509020053 ,10,2,4,209,5,
201509030021 ,10,7,8,209,8,
201509030022 ,10,3,3,209,6,
201509040021 ,10,2,3,209,5,
201509040026 ,10,3,4,209,6,
201509040027 ,10,2,3,209,5,
201509050047 ,10,2,14,209,5,
201509060015 ,10,3,3,209,6,
201509060016 ,10,2,3,209,5,
201509070052 ,10,2,3,209,5,
201509080013 ,10,3,3,209,6,
201509080014 ,10,2,3,209,5,
201509080017 ,10,3,3,209,6,
201509080053 ,10,3,15,12,6,
201509090052 ,10,2,3,209,6,
201509100037 ,10,2,3,209,5,
201509110037 ,10,2,3,209,5,
201509110044 ,10,3,3,209,6,
201509130014 ,10,3,3,209,6,
201509130015 ,10,2,3,209,6,
201509140059 ,10,2,4,209,5,
201509140060 ,10,3,3,209,6,
201509140061 ,10,7,14,209,8,
201509140062 ,10,2,3,209,6,
201509140063 ,10,2,4,209,6,
201509140064 ,10,2,3,209,6,
201509140067 ,10,3,3,209,6,
201509140068 ,10,2,3,209,5,
201509150037 ,10,3,4,209,6,
201509160036 ,10,3,3,209,6,
201509160037 ,10,3,3,209,6,
201509160038 ,10,9,4,209,13,
201509160078 ,10,7,19,209,8,
201509160093 ,10,3,4,209,6,
201509160095 ,10,3,4,209,6,
201509170049 ,10,3,3,209,6,
201509200057 ,10,3,3,209,6,
201509210009 ,10,3,4,209,6,
201509210010 ,10,2,17,209,5,
201509210011 ,10,1,3,209,5,
201509220008 ,10,3,4,209,6,
201509230035 ,10,2,4,209,5,
201509230036 ,10,2,4,209,6,
201509230038 ,10,3,3,209,6,
201509240045 ,10,3,14,209,6,
201509240046 ,10,2,4,209,5,
201509260009 ,10,9,4,209,13,
201509260010 ,10,2,4,209,6,
201509260011 ,10,2,4,209,6,
201509260012 ,10,2,4,209,6,
201509270007 ,10,3,4,209,6,
201509280007 ,10,3,4,209,6,
201509280009 ,10,3,14,209,6,
201509280010 ,10,2,3,209,5,
201509280011 ,10,1,2,209,5,
201509290011 ,10,3,3,209,6,
201509300058 ,10,7,8,209,13,
201509300059 ,10,7,8,209,13,
201509300060 ,10,7,8,209,13,
201509300061 ,10,7,8,209,13,
201509300062 ,10,7,8,209,13,
201509300063 ,10,7,8,209,13,
201509300064 ,10,7,8,209,13,
201510010018 ,10,2,4,209,5,
201510010040 ,10,3,4,209,6,
201510010041 ,10,3,3,209,6,
201510010042 ,10,2,4,209,5,
201510010048 ,10,8,10,209,9,
201510020020 ,10,6,4,209,13,
201510030036 ,10,3,1,209,6,
201510040025 ,10,2,2,209,5,
201510040026 ,10,2,3,209,5,
201510040027 ,10,2,4,209,5,
201510050019 ,10,3,4,209,6,
201510050022 ,10,2,4,209,5,
201510050023 ,10,3,20,209,6,
201510050024 ,10,3,20,209,6,
201510050025 ,10,3,20,209,6,
201510050026 ,10,3,21,209,6,
201510050027 ,10,3,4,209,6,
201510050028 ,10,3,4,209,6,
201510060021 ,10,3,4,209,6,
201510060023 ,10,9,4,209,13,
201510070060 ,10,6,8,209,5,
201510070061 ,10,6,8,209,5,
201510070062 ,10,6,8,209,5,
201510070063 ,10,6,8,209,5,
201510080023 ,10,9,17,209,13,
201510080024 ,10,3,8,209,6,
201510090024 ,10,2,3,209,5,
201510090025 ,10,2,3,209,5,
201510100002 ,10,3,14,209,6,
201510100022 ,10,3,3,209,6,
201510120021 ,10,2,4,209,6,
201510140033 ,10,2,3,209,5,
201510140034 ,10,9,4,209,13,
201510160050 ,10,2,3,209,5,
201510170043 ,10,2,4,209,5,
201510180050 ,10,3,4,209,6,
201510180064 ,10,3,14,209,6,
201510210019 ,10,3,2,209,6,
201510260031 ,10,2,14,209,5,
201510260036 ,10,3,14,209,6,
201510260037 ,10,2,14,209,5,
201511010026 ,10,3,14,209,6,
201511050042 ,10,2,3,209,5,
201511070047 ,10,3,4,209,6,
201511080056 ,10,2,14,209,5,
201511080057 ,10,3,3,209,6,
201511080058 ,10,3,14,209,6,
201511090049 ,10,2,3,209,5,
201511090050 ,10,3,14,209,6,
201511090067 ,10,2,3,209,6,
201511090068 ,10,2,3,209,6,
201511100012 ,10,3,3,209,6,
201511100013 ,10,3,4,209,6,
201511100014 ,10,2,4,209,5,
201511100062 ,10,2,3,209,6,
201511110009 ,10,3,3,209,6,
201511110010 ,10,9,4,209,13,
201511130015 ,10,3,4,209,6,
201511140014 ,10,2,4,209,5,
201511150002 ,10,3,14,209,6,
201511220039 ,10,1,14,209,5,
201511230054 ,10,2,3,209,5,
201511230055 ,10,3,4,209,6,
201511240032 ,10,3,3,209,6,
201511240058 ,10,2,1,209,5,
201511240060 ,10,3,3,209,6,
201511270028 ,10,2,3,209,5,
201511280037 ,10,3,2,209,6,
201511300016 ,10,3,4,209,6,
201511300017 ,10,3,3,209,6,
201511300018 ,10,3,3,209,6,
201511300034 ,10,3,2,209,6,
201512010001 ,10,3,14,209,6,
201512020038 ,10,2,3,209,5,
201512020039 ,10,3,4,209,6,
201512050020 ,10,2,4,209,5,
201512050021 ,10,2,3,209,5,
201512070026 ,10,7,15,209,8,
201512080029 ,10,2,3,209,5,
201512090024 ,10,3,20,209,6,
201512090025 ,10,2,3,209,5,
201512100046 ,10,6,3,209,5,
201512110030 ,10,2,4,209,5,
201512120041 ,10,2,4,209,5,
201512150017 ,10,3,3,209,6,
201512150018 ,10,2,1,209,5,
201512150025 ,10,2,3,209,5,
201512150079 ,10,7,3,209,5,
201512180027 ,10,3,3,209,6,
201512190028 ,10,3,1,209,6,
201512190035 ,10,3,3,209,6,
201512200041 ,10,9,2,209,13,
201512210029 ,10,3,4,209,6,
201512210030 ,10,3,4,209,6,
201512220033 ,10,3,3,209,6,
201512220047 ,10,3,8,209,6,
201512220049 ,10,3,21,209,6,
201512220050 ,10,2,8,209,6,
201512230025 ,10,2,14,209,5,
201512230028 ,10,3,3,209,6,
201512240028 ,10,9,4,209,13,
201512270036 ,10,3,4,209,6,
201512280039 ,10,3,4,209,6,
201512290030 ,10,2,3,209,5,
201512290031 ,10,3,3,209,6,
201512310018 ,10,3,4,209,6,
201601010011 ,10,3,4,209,6,
201601010012 ,10,3,3,209,6,
201601030032 ,10,3,4,209,6,
201601030042 ,10,3,14,209,6,
201601030050 ,10,2,14,209,5,
201601040037 ,10,2,3,209,5,
201601050051 ,10,2,4,209,5,
201601050068 ,10,9,14,209,13,
201601060046 ,10,2,3,209,5,
201601090028 ,10,3,20,209,6,
201601090034 ,10,2,4,209,5,
201601090035 ,10,3,4,209,6,
201601100028 ,10,3,4,209,6,
201601120001 ,10,3,18,999,6,
201601140009 ,10,3,3,209,6,
201601150044 ,10,3,14,209,6,
201601160037 ,10,7,8,209,8,
201601170018 ,10,2,4,209,6,
201601170019 ,10,3,3,209,6,
201601170024 ,10,3,3,209,6,
201601170025 ,10,3,15,209,6,
201601170026 ,10,2,4,209,5,
201601170027 ,10,3,3,209,6,
201601180017 ,10,3,3,209,6,
201601180018 ,10,2,4,209,5,
201601180023 ,10,3,8,209,6,
201601190021 ,10,2,3,209,5,
201601190022 ,10,3,20,209,6,
201601210014 ,10,3,3,209,6,
201601210047 ,10,3,20,209,6,
201601220011 ,10,3,8,209,6,
201601220012 ,10,3,4,209,6,
201601220013 ,10,3,20,209,6,
201601230039 ,10,3,14,209,6,
201601270018 ,10,2,4,209,6,
201601280044 ,10,2,4,209,5,
201601300023 ,10,9,17,209,13,
201601310051 ,10,3,4,209,6,
201602010014 ,10,2,3,209,5,
201602010048 ,10,3,3,209,6,
201602020048 ,10,2,1,209,5,
201602020049 ,10,2,14,209,5,
201602030068 ,10,3,14,209,6,
201602030069 ,10,3,14,209,6,
201602030070 ,10,3,14,209,6,
201602030071 ,10,2,4,209,5,
201602030072 ,10,9,3,209,13,
201602040042 ,10,3,14,209,6,
201602040043 ,10,3,19,209,6,
201602050063 ,10,3,14,209,6,
201602070022 ,10,2,14,209,5,
201602080034 ,10,2,1,209,5,
201602080037 ,10,2,4,209,5,
201602090028 ,10,3,2,209,6,
201602090029 ,10,3,3,209,6,
201602090049 ,10,2,4,209,6,
201602100034 ,10,7,10,209,5,
201602100035 ,10,7,10,209,5,
201602100037 ,10,9,4,209,13,
201602130043 ,10,3,3,209,6,
201602150061 ,10,2,4,209,5,
201602160041 ,10,7,8,209,8,
201602160042 ,10,7,8,209,8,
201602160043 ,10,7,8,209,8,
201602160044 ,10,7,14,209,8,
201602160045 ,10,2,13,209,5,
201602160046 ,10,2,13,209,5,
201602160047 ,10,2,13,209,5,
201602170070 ,10,6,3,209,5,
201602180019 ,10,3,4,209,6,
201602180049 ,10,3,21,209,6,
201602190058 ,10,2,3,209,5,
201602210033 ,10,6,10,209,13,
201602210034 ,10,2,4,209,5,
201602250026 ,10,2,4,209,5,
201602250027 ,10,3,21,209,6,
201602250028 ,10,3,8,209,6,
201602280023 ,10,3,3,209,6,
201602290068 ,10,3,20,209,6,
201603040016 ,10,3,3,209,6,
201603040053 ,10,9,4,209,13,
201603060022 ,10,2,4,209,5,
201603060040 ,10,7,19,209,5,
201603070025 ,10,2,4,209,5,
201603080026 ,10,3,3,209,6,
201603080032 ,10,3,14,209,6,
201603080033 ,10,3,2,209,6,
201603080034 ,10,3,14,209,6,
201603080035 ,10,3,14,209,6,
201603090058 ,10,2,4,209,5,
201603090059 ,10,1,10,200,13,
201603110018 ,10,3,3,209,6,
201603110035 ,10,3,3,209,6,
201603120034 ,10,3,4,209,6,
201603120035 ,10,3,4,209,6,
201603120036 ,10,3,14,209,6,
201603120041 ,10,2,3,209,5,
201603140083 ,10,2,14,209,5,
201603150042 ,10,9,3,209,13,
201603170022 ,10,3,2,209,6,
201603180028 ,10,3,3,209,6,
201603190005 ,10,3,14,209,6,
201603210037 ,10,3,4,209,6,
201603210097 ,10,3,4,209,6,
201603210098 ,10,3,14,209,6,
201603210099 ,10,3,14,209,6,
201603220058 ,10,3,4,209,6,
201603220059 ,10,3,4,209,6,
201603220060 ,10,3,3,209,6,
201603220061 ,10,3,14,209,6,
201603240020 ,10,3,4,209,6,
201603240021 ,10,3,4,209,6,
201603270042 ,10,3,3,209,6,
201603270043 ,10,2,4,209,5,
201603270044 ,10,3,4,209,6,
201603280019 ,10,3,4,209,6,
201603290020 ,10,6,14,209,13,
201603300047 ,10,2,2,209,6,
201604010011 ,10,3,10,209,6,
201604020007 ,10,3,4,209,6,
201604020024 ,10,3,4,209,6,
201604040041 ,10,3,4,209,6,
201604040042 ,10,2,4,209,5,
201604040043 ,10,9,17,209,13,
201604040044 ,10,3,3,209,6,
201604050032 ,10,3,3,209,6,
201604050033 ,10,3,4,209,6,
201604050047 ,10,3,3,209,6,
201604050048 ,10,3,3,209,6,
201604050049 ,10,3,3,209,6,
201604050050 ,10,7,14,209,8,
201604050051 ,10,3,20,209,6,
201604060018 ,10,2,4,209,5,
201604070023 ,10,3,14,200,6,
201604070024 ,10,3,14,209,6,
201604090030 ,10,3,14,209,6,
201604090043 ,10,3,3,209,6,
201604100024 ,10,7,8,209,8,
201604100025 ,10,3,8,209,6,
201604110013 ,10,3,14,209,6,
201604110033 ,10,7,14,209,8,
201604120031 ,10,3,1,209,6,
201604120041 ,10,3,20,209,6,
201604120051 ,10,9,4,209,13,
201604140041 ,10,3,14,209,6,
201604140052 ,10,3,3,209,6,
201604150008 ,10,3,4,209,6,
201604160069 ,10,3,3,209,6,
201604170038 ,10,3,9,209,6,
201604170039 ,10,3,3,209,6,
201604170040 ,10,3,14,209,6,
201604170043 ,10,9,3,209,13,
201604180031 ,10,3,1,209,6,
201604180032 ,10,3,1,209,6,
201604180033 ,10,3,14,209,6,
201604180034 ,10,3,14,200,6,
201604180036 ,10,3,4,209,6,
201604190044 ,10,3,4,209,6,
201604190045 ,10,3,14,209,6,
201604190046 ,10,3,15,209,6,
201604190047 ,10,3,14,209,6,
201604200035 ,10,3,4,209,6,
201604210041 ,10,3,20,209,6,
201604220030 ,10,3,14,209,6,
201604230034 ,10,3,3,209,6,
201604240037 ,10,3,14,209,6,
201604240038 ,10,3,14,209,6,
201604240039 ,10,3,15,209,6,
201604250063 ,10,3,4,209,6,
201604250067 ,10,3,20,209,6,
201604260030 ,10,3,4,209,6,
201604270033 ,10,3,3,209,6,
201604270040 ,10,3,4,209,6,
201604280049 ,10,3,4,209,6,
201604280050 ,10,3,14,209,6,
201604280051 ,10,3,4,209,6,
201604290028 ,10,3,2,209,6,
201604300020 ,10,2,4,209,5,
201604300021 ,10,3,4,209,6,
201605010010 ,10,3,3,209,6,
201605010011 ,10,3,4,209,6,
201605010016 ,10,3,4,209,6,
201605010020 ,10,3,14,209,6,
201605010021 ,10,3,14,209,6,
201605010022 ,10,3,14,209,6,
201605020030 ,10,3,14,209,6,
201605020031 ,10,3,14,209,6,
201605020032 ,10,2,4,209,6,
201605020048 ,10,2,21,209,5,
201605030041 ,10,2,4,209,5,
201605040040 ,10,3,4,209,6,
201605040041 ,10,3,1,209,6,
201605040042 ,10,3,2,209,6,
201605050037 ,10,3,14,209,6,
201605050038 ,10,3,14,209,6,
201605050039 ,10,3,14,209,6,
201605050054 ,10,3,14,209,6,
201605050055 ,10,3,14,209,6,
201605050056 ,10,3,14,209,6,
201605060021 ,10,3,4,209,6,
201605060042 ,10,3,14,209,6,
201605060043 ,10,3,14,209,6,
201605060044 ,10,2,10,209,5,
201605080047 ,10,3,14,209,6,
201605100002 ,10,3,20,209,6,
201605100003 ,10,3,4,209,6,
201605130042 ,10,9,4,209,13,
201605150035 ,10,3,14,209,6,
201605160037 ,10,3,14,209,6,
201605180057 ,10,3,4,209,6,
201605180058 ,10,2,4,209,5,
201605180070 ,10,3,4,209,6,
201605190030 ,10,3,4,209,6,
201605190036 ,10,3,4,209,6,
201605190037 ,10,9,3,209,13,
201605200033 ,10,9,2,209,13,
201605200034 ,10,3,4,209,6,
201605210053 ,10,3,20,209,6,
201605220056 ,10,3,20,209,6,
201605230061 ,10,3,4,209,6,
201605240010 ,10,3,4,209,6,
201605240011 ,10,7,14,209,8,
201605240056 ,10,2,4,209,5,
201605250003 ,10,3,4,209,6,
201605250053 ,10,7,8,209,8,
201605260004 ,10,3,4,209,6,
201605260005 ,10,2,4,209,5,
201605270020 ,10,3,14,209,6,
201605270042 ,10,3,4,209,6,
201605270043 ,10,3,4,209,6,
201605280028 ,10,3,14,209,6,
201605290003 ,10,3,17,209,6,
201605290004 ,10,2,4,209,5,
201605300007 ,10,3,3,209,6,
201605300008 ,10,3,3,209,6,
201605300009 ,10,9,4,209,13,
201605300010 ,10,2,3,209,5,
201605310046 ,10,9,4,209,13,
201605310051 ,10,3,20,209,6,
201606010005 ,10,3,4,209,6,
201606010006 ,10,2,4,209,5,
201606030023 ,10,3,4,209,6,
201606050063 ,10,2,4,209,5,
201606050085 ,10,9,4,209,13,
201606060064 ,10,9,4,209,13,
201606070054 ,10,3,2,209,6,
201606090033 ,10,2,17,209,5,
201606100033 ,10,9,4,209,13,
201606120034 ,10,2,4,209,6,
201606130027 ,10,3,2,209,6,
201606130033 ,10,3,20,209,6,
201606140027 ,10,3,20,209,6,
201606140029 ,10,3,3,209,6,
201606150042 ,10,3,4,209,6,
201606150050 ,10,2,4,209,5,
201606150051 ,10,3,4,209,6,
201606170026 ,10,3,14,209,6,
201606170034 ,10,8,1,209,9,
201606190037 ,10,3,8,209,6,
201606210021 ,10,3,20,209,6,
201606210053 ,10,2,3,209,5,
201606210059 ,10,2,4,209,5,
201606210061 ,10,3,20,209,6,
201606220047 ,10,2,3,209,6,
201606220048 ,10,3,3,209,6,
201606220049 ,10,3,3,209,6,
201606220050 ,10,3,3,209,6,
201606230018 ,10,3,4,209,6,
201606240064 ,10,2,4,209,5,
201606240065 ,10,3,4,209,6,
201606240076 ,10,2,4,209,5,
201606260033 ,10,2,4,209,5,
201606270025 ,10,3,4,209,6,
201606280005 ,10,3,3,209,6,
201606280023 ,10,2,4,209,5,
201606280036 ,10,3,20,209,6,
201606290031 ,10,3,4,209,6,
201606290032 ,10,3,4,209,6,
201606300027 ,10,2,4,209,5,
201607020033 ,10,2,3,209,6,
201607020049 ,10,2,4,209,6,
201607020050 ,10,2,3,209,6,
201607040028 ,10,3,3,209,6,
201607040043 ,10,3,4,209,6,
201607060015 ,10,2,2,209,6,
201607060026 ,10,6,17,209,13,
201607070029 ,10,9,14,209,13,
201607080014 ,10,2,4,209,5,
201607090018 ,10,3,14,209,6,
201607090046 ,10,2,4,209,5,
201607090048 ,10,3,4,209,6,
201607120035 ,10,2,3,209,5,
201607120036 ,10,3,3,209,6,
201607140039 ,10,3,20,209,6,
201607150029 ,10,2,4,209,6,
201607150030 ,10,2,3,209,6,
201607180037 ,10,3,14,209,6,
201607180038 ,10,1,2,209,5,
201607190046 ,10,2,3,209,6,
201607190047 ,10,9,1,209,13,
201607190056 ,10,2,3,209,6,
201607200040 ,10,3,17,209,6,
201607230035 ,10,2,3,209,6,
201607250041 ,10,3,3,209,6,
201607260028 ,10,3,4,209,6,
201607260029 ,10,3,4,209,6,
201607270035 ,10,3,4,209,6,
201607280026 ,10,3,3,209,6,
201607280039 ,10,2,4,209,5,
201607290027 ,10,2,4,209,5,
201607300016 ,10,9,4,209,13,
201607300017 ,10,3,19,209,6,
201608030036 ,10,3,14,209,6,
201608050037 ,10,5,14,209,8,
201608050039 ,10,2,4,209,6,
201608050040 ,10,2,17,209,5,
201608060045 ,10,3,17,209,6,
201608080099 ,10,3,17,209,6,
201608080100 ,10,2,3,209,5,
201608080101 ,10,3,1,209,6,
201608090016 ,10,2,17,209,5,
201608090023 ,10,2,4,209,5,
201608100023 ,10,3,3,209,6,
201608100024 ,10,3,3,209,6,
201608100025 ,10,3,4,209,6,
201608100026 ,10,3,20,209,6,
201608100041 ,10,3,4,209,6,
201608100057 ,10,2,1,209,5,
201608110050 ,10,3,20,209,6,
201608120033 ,10,2,3,209,5,
201608130022 ,10,1,14,209,8,
201608150001 ,10,3,3,209,6,
201608160036 ,10,3,4,209,6,
201608180002 ,10,3,3,209,6,
201608180025 ,10,3,4,209,6,
201608180038 ,10,2,3,209,5,
201608190037 ,10,3,4,209,6,
201608200001 ,10,3,14,209,6,
201608210022 ,10,3,4,209,6,
201608220050 ,10,3,4,209,6,
201608220051 ,10,3,3,209,6,
201608220052 ,10,7,13,209,8,
201608220053 ,10,2,2,209,5,
201608220054 ,10,2,2,209,5,
201608230016 ,10,2,4,209,6,
201608230017 ,10,3,4,209,6,
201608230018 ,10,2,17,209,6,
201608230019 ,10,3,20,209,6,
201608230020 ,10,3,20,209,6,
201608230024 ,10,3,14,209,6,
201608240042 ,10,2,4,209,6,
201608240043 ,10,3,4,209,6,
201608260024 ,10,3,2,209,6,
201608260043 ,10,2,1,209,5,
201608270021 ,10,3,3,209,6,
201608270041 ,10,9,4,209,13,
201608270042 ,10,3,20,209,6,
201608280021 ,10,3,4,209,6,
201608290024 ,10,3,17,209,6,
201608290026 ,10,3,14,209,6,
201608310037 ,10,7,14,209,8,
201608310038 ,10,2,3,209,5,
201609010019 ,10,3,4,209,6,
201609010031 ,10,9,4,209,13,
201609010055 ,10,3,4,209,6,
201609010065 ,10,6,14,209,13,
201609020050 ,10,3,4,209,6,
201609020053 ,10,2,4,209,5,
201609030030 ,10,9,4,209,13,
201609030045 ,10,3,1,209,6,
201609030046 ,10,3,1,209,6,
201609040019 ,10,3,3,209,6,
201609090047 ,10,3,1,209,6,
201609100008 ,10,3,14,209,6,
201609100027 ,10,3,14,209,6,
201609100034 ,10,9,14,209,13,
201609130048 ,10,3,14,209,6,
201609140027 ,10,3,4,209,6,
201609150017 ,10,3,14,209,6,
201609150021 ,10,2,17,209,6,
201609160025 ,10,6,17,209,13,
201609180029 ,10,7,8,209,8,
201609180030 ,10,2,4,209,5,
201609180031 ,10,3,17,209,6,
201609190013 ,10,3,20,209,6,
201609190032 ,10,2,3,209,6,
201609200006 ,10,3,4,209,6,
201609210023 ,10,6,4,209,13,
201609220013 ,10,3,14,209,6,
201609220014 ,10,3,8,209,6,
201609220027 ,10,2,14,209,5,
201609220028 ,10,2,17,209,5,
201609220029 ,10,7,3,209,8,
201609240034 ,10,2,17,209,5,
201609250004 ,10,3,19,209,6,
201609260007 ,10,3,4,209,6,
201609260008 ,10,2,4,209,6,
201609260059 ,10,1,2,209,5,
201609270016 ,10,3,20,209,6,
201609290021 ,10,2,17,209,5,
201609300015 ,10,3,4,209,6,
201610010011 ,10,3,4,209,6,
201610010045 ,10,3,14,209,6,
201610030041 ,10,3,4,209,6,
201610040026 ,10,2,4,209,6,
201610060037 ,10,3,4,209,6,
201610100038 ,10,2,4,209,6,
201610100039 ,10,7,1,209,8,
201610110042 ,10,3,8,209,6,
201610110044 ,10,3,20,209,6,
201610120020 ,10,2,4,209,5,
201610120021 ,10,3,20,209,6,
201610120024 ,10,3,20,209,6,
201610130014 ,10,3,4,209,6,
201610130017 ,10,7,8,209,8,
201610140018 ,10,3,4,209,6,
201610140019 ,10,3,4,209,6,
201610140020 ,10,3,4,209,6,
201610140021 ,10,2,4,209,5,
201610140022 ,10,9,4,209,13,
201610140023 ,10,9,4,209,13,
201610140026 ,10,3,1,209,6,
201610160019 ,10,3,4,209,6,
201610160024 ,10,1,2,209,5,
201610190035 ,10,2,17,209,6,
201610190038 ,10,3,14,209,6,
201610190039 ,10,3,14,209,6,
201610200024 ,10,9,4,209,13,
201610200030 ,10,3,20,209,6,
201610210020 ,10,7,8,209,8,
201610230003 ,10,3,3,209,6,
201610230004 ,10,2,2,209,6,
201610250039 ,10,3,4,209,6,
201610250040 ,10,1,14,209,6,
201610250041 ,10,3,14,209,6,
201610260040 ,10,3,3,209,6,
201610260042 ,10,3,14,209,6,
201610270033 ,10,3,4,209,6,
201610270036 ,10,3,4,209,6,
201610270037 ,10,3,4,209,6,
201610270038 ,10,3,4,209,6,
201610270039 ,10,3,21,209,6,
201610290021 ,10,3,4,209,6,
201610290022 ,10,3,4,209,6,
201610290024 ,10,1,2,209,5,
201610300018 ,10,3,14,209,6,
201610300019 ,10,3,4,209,6,
201610300021 ,10,2,3,209,6,
201610310024 ,10,9,4,209,13,
201611050020 ,10,3,14,209,6,
201611060039 ,10,3,4,209,6,
201611060040 ,10,3,4,209,6,
201611070031 ,10,2,4,209,5,
201611090022 ,10,2,17,209,5,
201611140027 ,10,3,3,209,6,
201611140028 ,10,2,4,209,5,
201611150021 ,10,3,14,209,6,
201611150024 ,10,3,1,209,6,
201611190036 ,10,3,1,209,6,
201611200028 ,10,9,3,209,13,
201611230054 ,10,2,14,209,5,
201611240039 ,10,3,4,209,6,
201611260023 ,10,3,4,209,6,
