"","eventid","riskscore"
"1093",199903070005,15.001495328
"1094",199903070006,3
"1095",199903070007,8
"1096",199903080001,14
"1097",199903080002,13
"1098",199903080003,13
"1099",199903080004,13
"1100",199903080005,9
"1101",199903080006,8.01273886
"1102",199903080007,8.0254777
"1103",199903080008,8.0254777
"1104",199903090001,3.00024417
"1105",199903090002,10.04432082
"1106",199903090003,10
"1107",199903090004,9.141348232
"1108",199903090005,13
"1109",199903090006,13
"1110",199903090007,13.015424734
"1111",199903090009,9.00048834
"1112",199903090010,9.000732512
"1113",199903090011,10
"1114",199903100001,6.026210212
"1115",199903100002,10.014692224
"1116",199903100003,11.001495328
"1117",199903100004,9.066380134
"1118",199903100009,16.00024417
"1119",199903100010,16.078142314
"1120",199903100011,16.00048834
"1121",199903100012,9.013715542
"1122",199903110002,10.039681582
"1123",199903110003,8.0132272
"1124",199903110004,13.039078732
"1125",199903120003,10.017196262
"1126",199903120004,9.091125344
"1127",199903120005,8.00024417
"1128",199903120006,9
"1129",199903120007,9.021040654
"1130",199903130001,9.05095542
"1131",199903130002,9.00024417
"1132",199903130003,8.00024417
"1133",199903130004,10.167070122
"1134",199903130005,5
"1135",199903130006,13.060722238
"1136",199903130007,12.030361108
"1137",199903130008,8.0254777
"1138",199903140001,10
"1139",199903140002,8
"1140",199903140003,14
"1141",199903140004,7.01298303
"1142",199903140005,9
"1143",199903140006,4
"1144",199903140007,13.013959712
"1145",199903140008,7
"1146",199903150001,9.01273886
"1147",199903150002,9
"1148",199903150003,10.0254777
"1149",199903150004,10.066135964
"1150",199903150005,13.001220852
"1151",199903150006,12.001220852
"1152",199903150007,10.00024417
"1153",199903160001,8.0132272
"1154",199903160002,9.0254777
"1155",199903160003,10
"1156",199903170001,10
"1157",199903170002,9.01273886
"1158",199903170003,8.0254777
"1159",199903170004,4
"1160",199903180001,10
"1161",199903180002,10.000976682
"1162",199903180003,12
"1163",199903180004,12
"1164",199903180005,9
"1165",199903180006,9.409108342
"1166",199903180007,9.00024417
"1167",199903180008,13.180801732
"1168",199903190001,8.03821656
"1169",199903190002,4
"1170",199903190005,10.840680344
"1171",199903190006,15.005233644
"1172",199903190007,15
"1173",199903190008,15.000373832
"1174",199903190009,15.00224299
"1175",199903190010,15.014104526
"1176",199903190011,15.009345794
"1177",199903190012,11.01273886
"1178",199903190013,11.01273886
"1179",199903200001,13
"1180",199903200002,13
"1181",199903200003,13
"1182",199903200004,9.052664614
"1183",199903200005,12.05095542
"1184",199903200006,9.03821656
"1185",199903200007,12.013471372
"1186",199903200008,7
"1187",199903200009,4
"1188",199903210001,10
"1189",199903210002,9.00024417
"1190",199903210003,5.000732512
"1191",199903210004,4
"1192",199903210005,6.092834536
"1193",199903210006,14
"1194",199903210007,11.002571366
"1195",199903220001,13
"1196",199903220002,7
"1197",199903220003,7
"1198",199903220004,10
"1199",199903230001,9.02572187
"1200",199903230002,10.00024417
"1201",199903230003,9
"1202",199903230004,9.038949072
"1203",199903230005,12.000747664
"1204",199903230006,12.054271811
"1205",199903240001,10
"1206",199903240002,10
"1207",199903240003,8.10191082
"1208",199903240004,10.0254777
"1209",199903260001,9.015180564
"1210",199903260002,9.00024417
"1211",199903260003,10
"1212",199903260005,9
"1213",199903270001,10
"1214",199903270002,8
"1215",199903270003,11.039819288
"1216",199903270004,7.014448054
"1217",199903270005,8.53821656
"1218",199903270006,10
"1219",199903280001,9
"1220",199903280002,10
"1221",199903280003,4
"1222",199903280004,10
"1223",199903280005,9
"1224",199903280006,10
"1225",199903280007,11.000373832
"1226",199903280008,4
"1227",199903280009,9
"1228",199903280010,10
"1229",199903290001,8.052420442
"1230",199903290002,6.08917198
"1231",199903290004,9
"1232",199903290005,3
"1233",199903290006,10
"1234",199903300001,9.0641826
"1235",199903300002,9.001220852
"1236",199903310001,17
"1237",199903310002,11
"1238",199903310003,10
"1239",199903310004,14
"1240",199903310005,9.00024417
"1241",199903310006,9.085405082
"1242",199903310007,10
"1243",199904010001,4
"1244",199904010002,4.5
"1245",199904010003,9.51298303
"1246",199904010004,7.39490446
"1247",199904010005,8.618992266
"1248",199904020002,4.5
"1249",199904020003,8
"1250",199904020004,9.56369426
"1251",199904020005,9.500976682
"1252",199904020006,1.5
"1253",199904020007,9.5
"1254",199904030001,10
"1255",199904030002,12.501854008
"1256",199904030003,7.514448054
"1257",199904030004,10
"1258",199904030005,9.51273886
"1259",199904040001,10.00048834
"1260",199904040003,9.02572187
"1261",199904050001,4
"1262",199904050002,9.5
"1263",199904050003,9.001121496
"1264",199904050004,4.530361108
"1265",199904060001,8.565891794
"1266",199904070001,7.01298303
"1267",199904070002,10
"1268",199904070003,10
"1269",199904070004,10
"1270",199904070005,9.5
"1271",199904080001,4.526698552
"1272",199904080002,10
"1273",199904090001,10.00024417
"1274",199904090002,10.000732512
"1275",199904090003,9.05095542
"1276",199904090004,10
"1277",199904090005,12.018819678
"1278",199904100001,10
"1279",199904100002,9.01273886
"1280",199904100003,13.000976682
"1281",199904100004,9
"1282",199904100005,10.00024417
"1283",199904110001,9.05095542
"1284",199904110003,9
"1285",199904110004,13.028651916
"1286",199904110005,10.029140256
"1287",199904120001,12.011962616
"1288",199904120002,11.16832128
"1289",199904130001,4.50024417
"1290",199904140001,10.07643312
"1291",199904150001,13
"1292",199904150002,4
"1293",199904150003,9.685669052
"1294",199904150004,10
"1295",199904150005,13
"1296",199904150006,13
"1297",199904150007,13
"1298",199904160001,10
"1299",199904160002,10
"1300",199904170001,8.509522646
"1301",199904170002,8.51298303
"1302",199904180001,4.0254777
"1303",199904180002,4
"1304",199904190001,10.00048834
"1305",199904200001,4
"1306",199904200002,10.071751884
"1307",199904200003,9.05095542
"1308",199904200004,8.21787747
"1309",199904200005,11.00224299
"1310",199904210001,9.0082243
"1311",199904210002,10
"1312",199904210003,12.018346336
"1313",199904210004,9.016157246
"1314",199904230001,9.503662556
"1315",199904240001,10
"1316",199904240003,10.001709194
"1317",199904240004,9.5
"1318",199904260001,9.08941615
"1319",199904260002,9.06393843
"1320",199904260003,10.002685874
"1321",199904260004,9.50024417
"1322",199904270001,8
"1323",199904270002,9.51298303
"1324",199904270003,12.00224299
"1325",199904270004,9
"1326",199904280001,4
"1327",199904280002,10
"1328",199904290001,9.515668906
"1329",199904300001,8.532802812
"1330",199904300002,9
"1331",199905000002,10
"1332",199905010001,9.103131672
"1333",199905010002,9.5
"1334",199905010003,9
"1335",199905010004,10
"1336",199905020001,9.01298303
"1337",199905030001,9.01298303
"1338",199905030002,10.03821656
"1339",199905030003,8.0387049
"1340",199905030004,12
"1341",199905030005,10.08941615
"1342",199905030006,12
"1343",199905030007,8.50024417
"1344",199905030008,12
"1345",199905040001,13
"1346",199905040002,10.0254777
"1347",199905040003,13
"1348",199905040004,13
"1349",199905050001,12.055800082
"1350",199905050002,13
"1351",199905050003,13
"1352",199905050004,13
"1353",199905060001,9.01298303
"1354",199905060002,8.513715542
"1355",199905060003,9.0132272
"1356",199905070001,12.013601032
"1357",199905070002,10.00024417
"1358",199905070003,12.000373832
"1359",199905070004,9
"1360",199905070005,13.12738854
"1361",199905070006,10.015180564
"1362",199905080001,9.000732512
"1363",199905090001,9.03846073
"1364",199905090002,9.01298303
"1365",199905090004,10
"1366",199905090005,14
"1367",199905100001,11.51273886
"1368",199905100002,11.50024417
"1369",199905100003,8.10239916
"1370",199905110001,8.58966032
"1371",199905110002,10
"1372",199905120001,9.102887502
"1373",199905120002,8.28025478
"1374",199905120003,11.061740072
"1375",199905130001,10
"1376",199905130002,8.00024417
"1377",199905130003,10.013715542
"1378",199905130004,9
"1379",199905130005,12.000373832
"1380",199905130006,12.00224299
"1381",199905150001,8.01273886
"1382",199905150002,9.065403454
"1383",199905150003,8.53846073
"1384",199905150004,8.03821656
"1385",199905150005,11.032027741
"1386",199905160001,14.054373806
"1387",199905160002,9.56369426
"1388",199905160003,9
"1389",199905160004,10
"1390",199905160005,10
"1391",199905160006,12.000373832
"1392",199905160007,13.014821886
"1393",199905180001,9.001220852
"1394",199905180002,9.51273886
"1395",199905180003,8.5
"1396",199905180004,10.002197534
"1397",199905180005,10
"1398",199905180006,4
"1399",199905190001,10.004150898
"1400",199905200001,9.01273886
"1401",199905200002,9.01273886
"1402",199905200003,5.000732512
"1403",199905200004,10
"1404",199905210001,12.000373832
"1405",199905210002,14.00512758
"1406",199905240001,10
"1407",199905250001,9.5132272
"1408",199905260001,9.03821656
"1409",199905280001,10.0132272
"1410",199905280002,9.0254777
"1411",199905280003,10
"1412",199905280004,9
"1413",199905290001,8.61464968
"1414",199905300001,9.514936394
"1415",199905300002,9.540414094
"1416",199905300003,8.53846073
"1417",199905300004,12
"1418",199905300005,7
"1419",199905300006,7
"1420",199905300007,7
"1421",199905300008,9.077409802
"1422",199905300009,10.013959712
"1423",199905310001,2
"1424",199905310002,12.053831776
"1425",199906000001,8.50048834
"1426",199906000002,11.002990654
"1427",199906010002,4
"1428",199906010003,4
"1429",199906010004,9.01273886
"1430",199906010005,9.01273886
"1431",199906010006,6.0254777
"1432",199906010008,9.039338056
"1433",199906010009,9.141592402
"1434",199906020001,6.0254777
"1435",199906020002,10.00048834
"1436",199906020003,11.141622708
"1437",199906020004,9.141348232
"1438",199906020005,9.51298303
"1439",199906030001,8.038590392
"1440",199906030002,8.0254777
"1441",199906030003,8.0254777
"1442",199906030004,10.006836772
"1443",199906030005,9.077165632
"1444",199906030006,9.03821656
"1445",199906030007,4
"1446",199906030008,8.80254778
"1447",199906030009,11.002616822
"1448",199906040001,4
"1449",199906040002,8.02572187
"1450",199906040004,8.0254777
"1451",199906040005,9.243014902
"1452",199906050001,9.01298303
"1453",199906050002,8.01273886
"1454",199906050003,3
"1455",199906050004,10.00024417
"1456",199906050005,9.01298303
"1457",199906060001,8.06369426
"1458",199906060002,8.06369426
"1459",199906060003,3
"1460",199906060004,9.001220852
"1461",199906060005,9.01298303
"1462",199906060006,11.000747664
"1463",199906060007,11.05095542
"1464",199906060008,11.05095542
"1465",199906060009,10
"1466",199906060010,11.02572187
"1467",199906060011,12.003364486
"1468",199906070001,11.000732512
"1469",199906070002,4
"1470",199906070003,7
"1471",199906070004,7
"1472",199906070005,11.01273886
"1473",199906080002,7
"1474",199906080003,8.00048834
"1475",199906080004,9.026454382
"1476",199906090001,10.098206286
"1477",199906090002,9.00048834
"1478",199906090005,6.07667729
"1479",199906090006,8.026454382
"1480",199906090009,8
"1481",199906100001,8.05095542
"1482",199906100002,8.013471372
"1483",199906100003,11
"1484",199906100004,6.026942722
"1485",199906100005,10
"1486",199906100006,9.154087092
"1487",199906100007,11
"1488",199906100008,11
"1489",199906100009,11
"1490",199906100010,9.00024417
"1491",199906110001,9.000976682
"1492",199906110002,8.013471372
"1493",199906110003,9.17858811
"1494",199906120001,8.001495328
"1495",199906120002,10.02596604
"1496",199906120003,9.0254777
"1497",199906120004,8
"1498",199906120005,9.002197534
"1499",199906120006,9.154331262
"1500",199906120007,8.052420442
"1501",199906120008,9.0254777
"1502",199906120009,7.00024417
"1503",199906130001,9.013112692
"1504",199906130002,9.10191082
"1505",199906130003,11.03821656
"1506",199906130004,6
"1507",199906130005,9.00219136
"1508",199906130006,11.01273886
"1509",199906130007,9.03821656
"1510",199906140001,10.00024417
"1511",199906140002,10
"1512",199906140003,8.026942722
"1513",199906140004,4
"1514",199906140005,8.039193242
"1515",199906140006,9
"1516",199906150001,8
"1517",199906150003,9.002930046
"1518",199906150004,8
"1519",199906150006,12.5
"1520",199906150007,12.5
"1521",199906150008,12.5
"1522",199906150009,9.105573376
"1523",199906150010,11
"1524",199906150011,11.0132272
"1525",199906150012,12.01273886
"1526",199906150013,11.00024417
"1527",199906150014,11.00024417
"1528",199906160001,5.0254777
"1529",199906160002,9.000732512
"1530",199906160005,9.00048834
"1531",199906160006,9.01273886
"1532",199906160007,3.00024417
"1533",199906170002,8.02572187
"1534",199906170003,6
"1535",199906170004,8.014075156
"1536",199906170006,8.000976682
"1537",199906170007,9.01273886
"1538",199906170008,9
"1539",199906180001,10
"1540",199906180002,13
"1541",199906180003,13
"1542",199906180004,13
"1543",199906180005,10
"1544",199906180006,10
"1545",199906180007,9
"1546",199906190001,3.386072326
"1547",199906190002,12.064068092
"1548",199906190003,8.001220852
"1549",199906190004,11.322719446
"1550",199906190005,9.055106318
"1551",199906200001,2
"1552",199906200002,4.001953364
"1553",199906200003,8.01298303
"1554",199906200004,3.00024417
"1555",199906200005,11.062633604
"1556",199906200006,3
"1557",199906200007,8.0254777
"1558",199906210002,3
"1559",199906220001,9.028896086
"1560",199906220002,11.026599196
"1561",199906220003,12.000373832
"1562",199906220005,8.02596604
"1563",199906220006,10
"1564",199906220007,10
"1565",199906220008,10.146922174
"1566",199906230001,10.105817546
"1567",199906230002,8
"1568",199906230004,10.01273886
"1569",199906230005,3
"1570",199906230006,10.028651916
"1571",199906230007,9.01273886
"1572",199906240002,8.02572187
"1573",199906240003,4
"1574",199906240004,4
"1575",199906240005,4
"1576",199906240006,9.03821656
"1577",199906240007,9.024947382
"1578",199906250003,6.104108354
"1579",199906250004,9.051687932
"1580",199906250006,8.56369426
"1581",199906250007,8.001709194
"1582",199906260001,9.013715542
"1583",199906260002,8.00229876
"1584",199906260003,8
"1585",199906270001,9.001739498
"1586",199906270002,8.5
"1587",199906270003,12.011334767
"1588",199906270004,13
"1589",199906270005,13
"1590",199906280001,9.00048834
"1591",199906280002,9.002197534
"1592",199906280003,8.001121496
"1593",199906280004,9.591613684
"1594",199906280005,8.1910828
"1595",199906280007,9.502685874
"1596",199906280008,8.5
"1597",199906290002,10
"1598",199906290003,8.026210212
"1599",199906290004,9.15286624
"1600",199906290005,11.013367095
"1601",199906300001,10.00048834
"1602",199906300002,12.00024417
"1603",199906300003,12
"1604",199906300004,12
"1605",199906300005,1
"1606",199906300006,6
"1607",199906300007,12.014234188
"1608",199907010001,10.00048834
"1609",199907010002,10.002685874
"1610",199907010003,9.00024417
